Time,[C]
0.000000	0.000000
0.010000	0.000000
0.020000	0.000000
0.030000	0.000000
0.040000	0.000000
0.050000	0.000000
0.060000	0.000000
0.070000	0.000000
0.080000	0.000001
0.090000	0.000003
0.100000	0.000006
0.110000	0.000013
0.120000	0.000024
0.130000	0.000039
0.140000	0.000060
0.150000	0.000088
0.160000	0.000123
0.170000	0.000165
0.180000	0.000216
0.190000	0.000276
0.200000	0.000345
0.210000	0.000422
0.220000	0.000509
0.230000	0.000605
0.240000	0.000710
0.250000	0.000825
0.260000	0.000948
0.270000	0.001080
0.280000	0.001221
0.290000	0.001370
0.300000	0.001528
0.310000	0.001693
0.320000	0.001867
0.330000	0.002048
0.340000	0.002236
0.350000	0.002432
0.360000	0.002634
0.370000	0.002844
0.380000	0.003059
0.390000	0.003282
0.400000	0.003510
0.410000	0.003744
0.420000	0.003984
0.430000	0.004229
0.440000	0.004480
0.450000	0.004736
0.460000	0.004996
0.470000	0.005262
0.480000	0.005532
0.490000	0.005807
0.500000	0.006086
0.510000	0.006370
0.520000	0.006657
0.530000	0.006949
0.540000	0.007244
0.550000	0.007544
0.560000	0.007846
0.570000	0.008153
0.580000	0.008462
0.590000	0.008775
0.600000	0.009091
0.610000	0.009411
0.620000	0.009733
0.630000	0.010058
0.640000	0.010386
0.650000	0.010717
0.660000	0.011050
0.670000	0.011386
0.680000	0.011724
0.690000	0.012065
0.700000	0.012408
0.710000	0.012754
0.720000	0.013101
0.730000	0.013451
0.740000	0.013803
0.750000	0.014157
0.760000	0.014512
0.770000	0.014870
0.780000	0.015229
0.790000	0.015591
0.800000	0.015953
0.810000	0.016318
0.820000	0.016684
0.830000	0.017051
0.840000	0.017420
0.850000	0.017791
0.860000	0.018162
0.870000	0.018535
0.880000	0.018909
0.890000	0.019285
0.900000	0.019661
0.910000	0.020039
0.920000	0.020418
0.930000	0.020797
0.940000	0.021178
0.950000	0.021560
0.960000	0.021942
0.970000	0.022325
0.980000	0.022709
0.990000	0.023094
1.000000	0.023480
1.010000	0.023866
1.020000	0.024252
1.030000	0.024640
1.040000	0.025028
1.050000	0.025416
1.060000	0.025805
1.070000	0.026194
1.080000	0.026584
1.090000	0.026974
1.100000	0.027364
1.110000	0.027754
1.120000	0.028145
1.130000	0.028536
1.140000	0.028928
1.150000	0.029319
1.160000	0.029711
1.170000	0.030102
1.180000	0.030494
1.190000	0.030886
1.200000	0.031277
1.210000	0.031669
1.220000	0.032061
1.230000	0.032452
1.240000	0.032844
1.250000	0.033235
1.260000	0.033626
1.270000	0.034018
1.280000	0.034408
1.290000	0.034799
1.300000	0.035189
1.310000	0.035580
1.320000	0.035969
1.330000	0.036359
1.340000	0.036748
1.350000	0.037137
1.360000	0.037526
1.370000	0.037914
1.380000	0.038301
1.390000	0.038689
1.400000	0.039076
1.410000	0.039462
1.420000	0.039848
1.430000	0.040233
1.440000	0.040618
1.450000	0.041003
1.460000	0.041386
1.470000	0.041770
1.480000	0.042152
1.490000	0.042534
1.500000	0.042916
1.510000	0.043297
1.520000	0.043677
1.530000	0.044057
1.540000	0.044436
1.550000	0.044814
1.560000	0.045192
1.570000	0.045569
1.580000	0.045945
1.590000	0.046321
1.600000	0.046695
1.610000	0.047069
1.620000	0.047443
1.630000	0.047815
1.640000	0.048187
1.650000	0.048558
1.660000	0.048929
1.670000	0.049298
1.680000	0.049667
1.690000	0.050035
1.700000	0.050402
1.710000	0.050769
1.720000	0.051134
1.730000	0.051499
1.740000	0.051863
1.750000	0.052226
1.760000	0.052588
1.770000	0.052949
1.780000	0.053310
1.790000	0.053669
1.800000	0.054028
1.810000	0.054386
1.820000	0.054743
1.830000	0.055099
1.840000	0.055454
1.850000	0.055809
1.860000	0.056162
1.870000	0.056515
1.880000	0.056866
1.890000	0.057217
1.900000	0.057567
1.910000	0.057916
1.920000	0.058264
1.930000	0.058611
1.940000	0.058957
1.950000	0.059302
1.960000	0.059647
1.970000	0.059990
1.980000	0.060333
1.990000	0.060674
2.000000	0.061015
2.010000	0.061355
2.020000	0.061694
2.030000	0.062031
2.040000	0.062368
2.050000	0.062704
2.060000	0.063039
2.070000	0.063374
2.080000	0.063707
2.090000	0.064039
2.100000	0.064370
2.110000	0.064701
2.120000	0.065030
2.130000	0.065359
2.140000	0.065686
2.150000	0.066013
2.160000	0.066338
2.170000	0.066663
2.180000	0.066987
2.190000	0.067310
2.200000	0.067632
2.210000	0.067953
2.220000	0.068273
2.230000	0.068592
2.240000	0.068910
2.250000	0.069227
2.260000	0.069544
2.270000	0.069859
2.280000	0.070174
2.290000	0.070487
2.300000	0.070800
2.310000	0.071112
2.320000	0.071422
2.330000	0.071732
2.340000	0.072041
2.350000	0.072349
2.360000	0.072656
2.370000	0.072962
2.380000	0.073268
2.390000	0.073572
2.400000	0.073875
2.410000	0.074178
2.420000	0.074479
2.430000	0.074780
2.440000	0.075080
2.450000	0.075379
2.460000	0.075677
2.470000	0.075974
2.480000	0.076270
2.490000	0.076565
2.500000	0.076860
2.510000	0.077153
2.520000	0.077446
2.530000	0.077738
2.540000	0.078028
2.550000	0.078318
2.560000	0.078607
2.570000	0.078896
2.580000	0.079183
2.590000	0.079469
2.600000	0.079755
2.610000	0.080040
2.620000	0.080324
2.630000	0.080607
2.640000	0.080889
2.650000	0.081170
2.660000	0.081450
2.670000	0.081730
2.680000	0.082009
2.690000	0.082287
2.700000	0.082564
2.710000	0.082840
2.720000	0.083115
2.730000	0.083390
2.740000	0.083663
2.750000	0.083936
2.760000	0.084208
2.770000	0.084479
2.780000	0.084750
2.790000	0.085019
2.800000	0.085288
2.810000	0.085556
2.820000	0.085823
2.830000	0.086089
2.840000	0.086355
2.850000	0.086620
2.860000	0.086883
2.870000	0.087146
2.880000	0.087409
2.890000	0.087670
2.900000	0.087931
2.910000	0.088191
2.920000	0.088450
2.930000	0.088708
2.940000	0.088966
2.950000	0.089223
2.960000	0.089479
2.970000	0.089734
2.980000	0.089988
2.990000	0.090242
3.000000	0.090495
3.010000	0.090747
3.020000	0.090999
3.030000	0.091249
3.040000	0.091499
3.050000	0.091748
3.060000	0.091997
3.070000	0.092244
3.080000	0.092491
3.090000	0.092737
3.100000	0.092983
3.110000	0.093228
3.120000	0.093472
3.130000	0.093715
3.140000	0.093957
3.150000	0.094199
3.160000	0.094440
3.170000	0.094681
3.180000	0.094920
3.190000	0.095159
3.200000	0.095397
3.210000	0.095635
3.220000	0.095872
3.230000	0.096108
3.240000	0.096343
3.250000	0.096578
3.260000	0.096812
3.270000	0.097045
3.280000	0.097278
3.290000	0.097510
3.300000	0.097741
3.310000	0.097972
3.320000	0.098202
3.330000	0.098431
3.340000	0.098660
3.350000	0.098888
3.360000	0.099115
3.370000	0.099342
3.380000	0.099567
3.390000	0.099793
3.400000	0.100017
3.410000	0.100241
3.420000	0.100465
3.430000	0.100687
3.440000	0.100909
3.450000	0.101131
3.460000	0.101351
3.470000	0.101571
3.480000	0.101791
3.490000	0.102010
3.500000	0.102228
3.510000	0.102445
3.520000	0.102662
3.530000	0.102879
3.540000	0.103094
3.550000	0.103309
3.560000	0.103524
3.570000	0.103738
3.580000	0.103951
3.590000	0.104164
3.600000	0.104376
3.610000	0.104587
3.620000	0.104798
3.630000	0.105008
3.640000	0.105218
3.650000	0.105427
3.660000	0.105635
3.670000	0.105843
3.680000	0.106050
3.690000	0.106257
3.700000	0.106463
3.710000	0.106668
3.720000	0.106873
3.730000	0.107078
3.740000	0.107281
3.750000	0.107485
3.760000	0.107687
3.770000	0.107889
3.780000	0.108091
3.790000	0.108292
3.800000	0.108492
3.810000	0.108692
3.820000	0.108891
3.830000	0.109090
3.840000	0.109288
3.850000	0.109486
3.860000	0.109683
3.870000	0.109879
3.880000	0.110075
3.890000	0.110271
3.900000	0.110465
3.910000	0.110660
3.920000	0.110854
3.930000	0.111047
3.940000	0.111240
3.950000	0.111432
3.960000	0.111624
3.970000	0.111815
3.980000	0.112005
3.990000	0.112195
4.000000	0.112385
4.010000	0.112574
4.020000	0.112763
4.030000	0.112951
4.040000	0.113138
4.050000	0.113325
4.060000	0.113512
4.070000	0.113698
4.080000	0.113883
4.090000	0.114069
4.100000	0.114253
4.110000	0.114437
4.120000	0.114621
4.130000	0.114804
4.140000	0.114986
4.150000	0.115168
4.160000	0.115350
4.170000	0.115531
4.180000	0.115712
4.190000	0.115892
4.200000	0.116071
4.210000	0.116251
4.220000	0.116429
4.230000	0.116608
4.240000	0.116785
4.250000	0.116963
4.260000	0.117139
4.270000	0.117316
4.280000	0.117492
4.290000	0.117667
4.300000	0.117842
4.310000	0.118016
4.320000	0.118191
4.330000	0.118364
4.340000	0.118537
4.350000	0.118710
4.360000	0.118882
4.370000	0.119054
4.380000	0.119225
4.390000	0.119396
4.400000	0.119567
4.410000	0.119737
4.420000	0.119906
4.430000	0.120075
4.440000	0.120244
4.450000	0.120412
4.460000	0.120580
4.470000	0.120747
4.480000	0.120914
4.490000	0.121081
4.500000	0.121247
4.510000	0.121413
4.520000	0.121578
4.530000	0.121743
4.540000	0.121907
4.550000	0.122071
4.560000	0.122235
4.570000	0.122398
4.580000	0.122561
4.590000	0.122723
4.600000	0.122885
4.610000	0.123046
4.620000	0.123207
4.630000	0.123368
4.640000	0.123528
4.650000	0.123688
4.660000	0.123848
4.670000	0.124007
4.680000	0.124165
4.690000	0.124324
4.700000	0.124482
4.710000	0.124639
4.720000	0.124796
4.730000	0.124953
4.740000	0.125109
4.750000	0.125265
4.760000	0.125421
4.770000	0.125576
4.780000	0.125730
4.790000	0.125885
4.800000	0.126039
4.810000	0.126192
4.820000	0.126346
4.830000	0.126499
4.840000	0.126651
4.850000	0.126803
4.860000	0.126955
4.870000	0.127106
4.880000	0.127257
4.890000	0.127408
4.900000	0.127558
4.910000	0.127708
4.920000	0.127857
4.930000	0.128007
4.940000	0.128155
4.950000	0.128304
4.960000	0.128452
4.970000	0.128599
4.980000	0.128747
4.990000	0.128894
5.000000	0.129040
5.010000	0.129187
5.020000	0.129333
5.030000	0.129478
5.040000	0.129623
5.050000	0.129768
5.060000	0.129913
5.070000	0.130057
5.080000	0.130201
5.090000	0.130344
5.100000	0.130487
5.110000	0.130630
5.120000	0.130773
5.130000	0.130915
5.140000	0.131057
5.150000	0.131198
5.160000	0.131339
5.170000	0.131480
5.180000	0.131620
5.190000	0.131761
5.200000	0.131900
5.210000	0.132040
5.220000	0.132179
5.230000	0.132318
5.240000	0.132456
5.250000	0.132594
5.260000	0.132732
5.270000	0.132870
5.280000	0.133007
5.290000	0.133144
5.300000	0.133280
5.310000	0.133416
5.320000	0.133552
5.330000	0.133688
5.340000	0.133823
5.350000	0.133958
5.360000	0.134093
5.370000	0.134227
5.380000	0.134361
5.390000	0.134495
5.400000	0.134628
5.410000	0.134761
5.420000	0.134894
5.430000	0.135027
5.440000	0.135159
5.450000	0.135291
5.460000	0.135422
5.470000	0.135553
5.480000	0.135684
5.490000	0.135815
5.500000	0.135945
5.510000	0.136075
5.520000	0.136205
5.530000	0.136335
5.540000	0.136464
5.550000	0.136593
5.560000	0.136721
5.570000	0.136850
5.580000	0.136978
5.590000	0.137105
5.600000	0.137233
5.610000	0.137360
5.620000	0.137487
5.630000	0.137613
5.640000	0.137740
5.650000	0.137866
5.660000	0.137992
5.670000	0.138117
5.680000	0.138242
5.690000	0.138367
5.700000	0.138492
5.710000	0.138616
5.720000	0.138740
5.730000	0.138864
5.740000	0.138987
5.750000	0.139111
5.760000	0.139234
5.770000	0.139356
5.780000	0.139479
5.790000	0.139601
5.800000	0.139723
5.810000	0.139844
5.820000	0.139966
5.830000	0.140087
5.840000	0.140207
5.850000	0.140328
5.860000	0.140448
5.870000	0.140568
